Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
5981-ITEMU,Male,58,No,No,Yes,No,0,United States,California,Marshall,94940,38.129308,-122.834815,406,Q3,Yes,1,40,Offer B,Yes,16.33,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.1,3706.95,41.85,0,653.1999999999999,4318.3,3,Churned,Yes,67,3099,Competitor,Competitor offered more data
6941-PMGEP,Female,26,Yes,No,No,No,0,United States,California,Novato,94945,38.135897,-122.563683,16429,Q3,No,0,5,Offer E,Yes,43.99,No,Yes,Fiber Optic,42,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,80.0,412.5,40.0,10,219.95,602.45,3,Churned,Yes,90,3937,Competitor,Competitor made better offer
2074-GKOWZ,Male,49,No,No,Yes,No,0,United States,California,Novato,94947,38.112166,-122.634384,24741,Q3,Yes,1,2,Offer E,Yes,8.86,No,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,185.55,0.0,0,17.72,203.27,1,Churned,Yes,73,3851,Competitor,Competitor had better devices
5536-RTPWK,Male,54,No,No,Yes,No,0,United States,California,Sausalito,94965,37.848641,-122.515692,11213,Q3,Yes,1,49,Offer B,Yes,20.48,Yes,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05,4853.75,14.24,0,1003.52,5843.030000000001,2,Churned,Yes,91,5157,Competitor,Competitor offered higher download speeds
3097-NNSPB,Female,42,No,No,No,No,0,United States,California,Valley Ford,94972,38.339996,-122.935056,66,Q3,No,0,2,Offer E,Yes,14.7,No,Yes,DSL,13,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.05,91.1,0.0,40,29.4,160.5,1,Churned,Yes,91,2960,Competitor,Competitor had better devices
0655-RBDUG,Male,32,No,No,No,No,0,United States,California,Alviso,95002,37.449537,-121.994813,2147,Q3,No,0,7,Offer E,Yes,9.25,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.05,713.0,0.0,0,64.75,777.75,1,Churned,Yes,86,2561,Competitor,Competitor had better devices
4361-BKAXE,Female,23,Yes,No,No,No,0,United States,California,Boulder Creek,95006,37.171727,-122.142961,10520,Q3,No,0,41,Offer B,Yes,21.56,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,114.5,4527.45,0.0,0,883.9599999999999,5411.41,1,Churned,Yes,80,3038,Competitor,Competitor made better offer
9878-TNQGW,Male,51,No,No,No,No,0,United States,California,Davenport,95017,37.114335,-122.237162,857,Q3,No,0,2,Offer E,Yes,17.33,No,Yes,Fiber Optic,14,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.95,171.15,0.0,0,34.66,205.81,3,Churned,Yes,65,3533,Competitor,Competitor made better offer
8824-RWFXJ,Male,21,Yes,No,Yes,No,0,United States,California,Santa Cruz,95062,36.974575,-121.991149,36631,Q3,Yes,1,3,Offer E,Yes,29.29,No,Yes,Cable,52,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,56.15,168.15,0.0,0,87.87,256.02,1,Churned,Yes,83,2539,Competitor,Competitor had better devices
9763-PDTKK,Female,59,No,No,No,No,0,United States,California,San Jose,95112,37.343827,-121.883119,52334,Q3,No,0,4,Offer E,Yes,39.68,No,Yes,Fiber Optic,18,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.4,387.2,0.0,0,158.72,545.92,1,Churned,Yes,74,4249,Competitor,Competitor had better devices
0927-LCSMG,Male,23,Yes,No,No,No,0,United States,California,San Jose,95129,37.305622,-122.000887,37570,Q3,No,0,7,Offer E,Yes,21.58,No,Yes,Fiber Optic,71,No,No,Yes,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,74.65,544.55,0.0,10,151.06,705.6099999999999,3,Churned,Yes,75,3331,Competitor,Competitor offered more data
8257-RZAHR,Female,51,No,No,Yes,No,0,United States,California,San Jose,95134,37.42765,-121.945416,9657,Q3,Yes,1,14,Offer D,Yes,20.4,Yes,Yes,DSL,30,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.7,941.0,0.0,0,285.59999999999997,1226.6,1,Churned,Yes,86,4049,Competitor,Competitor offered more data
7851-WZEKY,Female,32,No,No,No,No,0,United States,California,Stockton,95219,38.029729,-121.387999,19109,Q3,No,0,2,Offer E,Yes,38.51,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,196.9,0.0,0,77.02,273.92,2,Churned,Yes,82,2414,Competitor,Competitor made better offer
8844-TONUD,Male,54,No,No,Yes,No,0,United States,California,Acampo,95220,38.200231,-121.235034,6317,Q3,Yes,4,13,Offer D,Yes,45.6,No,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,96.65,1162.85,0.0,0,592.8000000000001,1755.65,1,Churned,Yes,75,5295,Competitor,Competitor had better devices
5868-CZJDR,Male,41,No,No,No,No,0,United States,California,Linden,95236,38.047746,-121.030499,3148,Q3,No,0,1,Offer E,No,0.0,No,Yes,DSL,6,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,31.35,31.35,0.0,80,0.0,111.35,2,Churned,Yes,85,3605,Attitude,Attitude of service provider
0135-NMXAP,Female,57,No,No,No,No,0,United States,California,Lodi,95240,38.123544,-121.159078,45755,Q3,No,0,12,Offer D,Yes,14.38,Yes,Yes,Fiber Optic,6,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1052.4,0.0,0,172.56,1224.96,3,Churned,Yes,90,5671,Attitude,Attitude of support person
6270-OMFIW,Male,33,No,No,Yes,No,0,United States,California,Valley Springs,95252,38.156971,-120.849231,11266,Q3,Yes,9,60,Offer B,Yes,47.4,No,Yes,Cable,29,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.4,5610.25,0.0,0,2844.0,8454.25,2,Churned,Yes,91,4990,Attitude,Attitude of support person
3992-YWPKO,Female,55,No,No,No,No,0,United States,California,Atwater,95301,37.321233,-120.656354,27808,Q3,No,0,6,Offer E,Yes,20.36,Yes,Yes,Fiber Optic,10,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.9,669.45,0.0,0,122.16,791.61,1,Churned,Yes,69,5750,Competitor,Competitor had better devices
0125-LZQXK,Male,42,No,No,No,No,0,United States,California,Big Oak Flat,95305,37.818589,-120.256995,167,Q3,No,0,15,Offer D,Yes,45.92,No,Yes,Fiber Optic,12,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,1553.95,0.0,0,688.8000000000001,2242.75,2,Churned,Yes,91,3025,Attitude,Attitude of service provider
5673-FSSMF,Female,19,Yes,No,No,No,0,United States,California,Delhi,95315,37.422961,-120.765493,10159,Q3,No,0,1,Offer E,Yes,33.48,Yes,Yes,Cable,59,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,60.15,60.15,0.0,20,33.48,113.63,3,Churned,Yes,91,4611,Attitude,Attitude of support person
1579-KLYDT,Male,31,No,No,No,No,0,United States,California,Hickman,95323,37.605926,-120.69955,1055,Q3,No,0,7,Offer E,Yes,35.91,Yes,Yes,Fiber Optic,27,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.45,593.45,0.0,0,251.37,844.82,2,Churned,Yes,91,5356,Competitor,Competitor made better offer
3927-NLNRY,Male,48,No,No,Yes,No,0,United States,California,Long Barn,95335,38.109125,-120.078597,683,Q3,Yes,1,53,Offer B,Yes,15.77,No,Yes,Fiber Optic,9,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.25,4867.95,0.0,0,835.81,5703.76,3,Churned,Yes,96,5414,Other,Moved
6358-LYNGM,Male,26,Yes,No,No,No,0,United States,California,Mariposa,95338,37.526791,-119.99437,10226,Q3,No,0,1,Offer E,Yes,1.84,Yes,Yes,Fiber Optic,76,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,74.9,0.0,0,1.84,76.74000000000001,3,Churned,Yes,84,2548,Other,Moved
5494-HECPR,Female,34,No,No,No,No,0,United States,California,Mi Wuk Village,95346,38.121601,-120.133915,1278,Q3,No,0,1,Offer E,Yes,32.92,No,Yes,Fiber Optic,3,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,80.25,0.0,0,32.92,113.17,2,Churned,Yes,69,2502,Other,Moved
9824-BEMCV,Male,58,No,No,Yes,No,0,United States,California,Modesto,95350,37.671806,-121.007575,52872,Q3,Yes,1,17,Offer D,Yes,44.97,No,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.0,1149.65,0.0,0,764.49,1914.14,2,Churned,Yes,77,3368,Competitor,Competitor offered higher download speeds
1373-ORVIZ,Female,62,No,No,Yes,No,0,United States,California,Modesto,95351,37.621458,-121.012295,47536,Q3,Yes,1,11,Offer D,Yes,15.69,Yes,Yes,DSL,12,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.35,740.8,0.0,0,172.59,913.39,1,Churned,Yes,91,2860,Competitor,Competitor had better devices
9866-QEVEE,Male,58,No,No,No,No,0,United States,California,Modesto,95356,37.716186,-121.025836,26055,Q3,No,0,19,Offer D,Yes,20.41,Yes,Yes,Fiber Optic,11,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,86.0,1532.45,0.0,30,387.79,1950.24,1,Churned,Yes,91,4857,Competitor,Competitor had better devices
9897-KXHCM,Female,37,No,No,Yes,No,0,United States,California,Modesto,95357,37.670526,-120.877572,13343,Q3,Yes,1,3,Offer E,Yes,48.38,No,Yes,Fiber Optic,14,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.3,250.05,0.0,0,145.14,395.19000000000005,1,Churned,Yes,72,3212,Competitor,Competitor offered higher download speeds
6581-NQCBA,Female,36,No,No,Yes,No,0,United States,California,Snelling,95369,37.521708,-120.426843,1158,Q3,Yes,1,16,Offer D,No,0.0,No,Yes,DSL,29,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.95,810.2,0.0,0,0.0,810.2,1,Churned,Yes,78,4840,Other,Don't know
7321-PKUYW,Female,46,No,No,No,No,0,United States,California,Branscomb,95417,39.710591,-123.682799,176,Q3,No,0,11,Offer D,Yes,22.36,Yes,Yes,Cable,3,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.15,987.95,0.0,0,245.96,1233.91,1,Churned,Yes,66,5250,Competitor,Competitor had better devices
2408-TZMJL,Male,43,No,No,Yes,No,0,United States,California,Gualala,95445,38.848082,-123.50608,1916,Q3,Yes,1,59,Offer B,Yes,22.71,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.15,6448.05,0.0,0,1339.89,7787.94,1,Churned,Yes,90,4601,Dissatisfaction,Network reliability
4566-QVRRW,Female,41,No,No,Yes,No,0,United States,California,Witter Springs,95493,39.222323,-122.985488,240,Q3,Yes,1,11,Offer D,Yes,24.83,No,Yes,DSL,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.05,483.7,0.0,0,273.13,756.8299999999999,1,Churned,Yes,84,3200,Competitor,Competitor had better devices
0201-OAMXR,Female,30,No,No,No,No,0,United States,California,Mckinleyville,95519,40.965011,-124.015255,15921,Q3,No,0,70,Offer A,Yes,10.21,Yes,Yes,Fiber Optic,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,115.55,8127.6,0.0,0,714.7,8842.300000000001,1,Churned,Yes,87,4838,Dissatisfaction,Network reliability
6599-RCLCJ,Male,54,No,No,Yes,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,Yes,1,47,Offer B,Yes,7.62,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,109.55,5124.55,0.0,0,358.14,5482.6900000000005,2,Churned,Yes,90,5863,Competitor,Competitor made better offer
4791-QRGMF,Male,33,No,No,Yes,No,0,United States,California,Miranda,95553,40.210895,-123.86,867,Q3,Yes,1,59,Offer B,Yes,10.76,Yes,Yes,Fiber Optic,5,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.5,5961.1,0.0,0,634.84,6595.9400000000005,3,Churned,Yes,76,6098,Competitor,Competitor offered more data
3838-OZURD,Male,28,Yes,No,Yes,No,0,United States,California,Somes Bar,95568,41.444606,-123.471895,202,Q3,No,0,66,Offer A,Yes,7.28,Yes,Yes,Fiber Optic,51,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.0,7133.25,0.0,0,480.48,7613.73,1,Churned,Yes,96,5723,Competitor,Competitor had better devices
9269-CQOOL,Male,58,No,No,No,No,0,United States,California,Trinidad,95570,41.162295,-124.027381,2369,Q3,No,0,3,Offer E,Yes,2.88,No,Yes,DSL,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,54.7,169.45,0.0,0,8.64,178.08999999999995,1,Churned,Yes,66,3335,Competitor,Competitor had better devices
7943-RQCHR,Female,34,No,No,No,No,0,United States,California,Davis,95616,38.508735,-121.678813,67411,Q3,No,0,9,Offer E,Yes,10.07,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.75,889.9,0.0,30,90.63,1010.53,2,Churned,Yes,83,2893,Competitor,Competitor offered more data
3249-ZPQRG,Male,28,Yes,No,No,No,0,United States,California,Diamond Springs,95619,38.683605,-120.811852,4426,Q3,No,0,4,Offer E,Yes,42.06,Yes,Yes,Fiber Optic,58,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.45,330.05,0.0,0,168.24,498.29,1,Churned,Yes,67,5048,Competitor,Competitor made better offer
7721-JXEAW,Male,23,Yes,No,Yes,No,0,United States,California,Elk Grove,95624,38.434138,-121.30587,38534,Q3,Yes,1,59,Offer B,No,0.0,No,Yes,DSL,69,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,41.05,2452.7,0.0,0,0.0,2452.7,2,Churned,Yes,70,4324,Competitor,Competitor offered higher download speeds
5208-HFSBT,Female,47,No,No,No,No,0,United States,California,Challenge,95925,39.461768,-121.195825,262,Q3,No,0,2,Offer E,Yes,42.55,No,Yes,DSL,30,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.05,102.75,0.0,0,85.1,187.85,1,Churned,Yes,81,5855,Competitor,Competitor had better devices
7881-EVUAD,Female,49,No,No,No,No,0,United States,California,Oroville,95966,39.473896,-121.415927,28382,Q3,No,0,2,Offer E,No,0.0,No,Yes,DSL,21,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,42.6,72.4,0.0,0,0.0,72.4,2,Churned,Yes,79,4648,Competitor,Competitor offered more data
8519-QJGJD,Female,42,No,No,No,No,0,United States,California,Twain,95984,40.022184,-121.062384,73,Q3,No,0,14,Offer D,Yes,18.74,No,Yes,Cable,20,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.35,1025.95,0.0,0,262.35999999999996,1288.31,2,Churned,Yes,71,4995,Attitude,Attitude of service provider
6326-MTTXK,Male,56,No,No,No,No,0,United States,California,Yuba City,95993,39.075694,-121.70606,27786,Q3,No,0,8,Offer E,Yes,3.27,Yes,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.85,819.55,0.0,0,26.16,845.7099999999999,2,Churned,Yes,90,3849,Attitude,Attitude of service provider
0330-IVZHA,Female,55,No,No,Yes,No,0,United States,California,Anderson,96007,40.448632,-122.306657,21418,Q3,Yes,1,5,Offer E,Yes,17.08,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.95,330.15,0.0,0,85.39999999999999,415.5499999999999,2,Churned,Yes,81,2969,Attitude,Attitude of service provider
4237-RLAQD,Male,58,No,No,No,No,0,United States,California,Callahan,96014,41.388397,-122.794636,290,Q3,No,0,1,Offer E,Yes,44.75,No,Yes,Cable,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,45.85,0.0,0,44.75,90.6,2,Churned,Yes,94,5930,Attitude,Attitude of support person
3186-BAXNB,Female,20,Yes,No,No,No,0,United States,California,Cottonwood,96022,40.336392,-122.448533,12348,Q3,No,0,1,Offer E,Yes,17.23,No,Yes,Fiber Optic,52,No,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.7,91.7,0.0,0,17.23,108.93,3,Churned,Yes,71,4319,Attitude,Attitude of service provider
0637-YLETY,Female,39,No,No,No,No,0,United States,California,Douglas City,96024,40.586588,-122.903677,960,Q3,No,0,16,Offer D,Yes,18.99,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.6,1555.65,0.0,0,303.84,1859.49,1,Churned,Yes,96,5915,Attitude,Attitude of service provider
1157-BQCUW,Male,59,No,No,No,No,0,United States,California,Fall River Mills,96028,41.017282,-121.468945,1902,Q3,No,0,1,Offer E,Yes,30.07,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,74.95,0.0,0,30.07,105.02,1,Churned,Yes,82,2591,Competitor,Competitor had better devices
2003-CKLOR,Male,62,No,No,No,No,0,United States,California,Igo,96047,40.524535,-122.647172,911,Q3,No,0,66,Offer A,Yes,25.82,No,Yes,Cable,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,99.5,6710.5,0.0,0,1704.12,8414.62,2,Churned,Yes,73,4001,Other,Moved
9254-RBFON,Female,38,No,No,Yes,No,0,United States,California,Klamath River,96050,41.816595,-122.948287,482,Q3,Yes,1,17,Offer D,Yes,5.4,No,Yes,Fiber Optic,8,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,98.6,1704.95,0.0,0,91.8,1796.75,2,Churned,Yes,91,5160,Competitor,Competitor had better devices
1205-WNWPJ,Female,54,No,No,No,No,0,United States,California,Lakehead,96051,40.883853,-122.418258,1236,Q3,No,0,7,Offer E,Yes,2.24,No,Yes,DSL,22,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.5,415.95,0.0,0,15.68,431.63,3,Churned,Yes,91,4661,Other,Moved
7459-RRWQZ,Female,51,No,No,No,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,No,0,15,Offer D,Yes,47.57,Yes,Yes,DSL,26,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.65,994.55,0.0,0,713.55,1708.1,1,Churned,Yes,89,4780,Competitor,Competitor made better offer
3092-IGHWF,Male,34,No,No,Yes,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,Yes,1,67,Offer A,Yes,28.4,Yes,Yes,Cable,10,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,87.4,5918.8,0.0,0,1902.8,7821.6,2,Churned,Yes,65,4421,Competitor,Competitor made better offer
1262-OPMFY,Female,46,No,No,Yes,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,Yes,1,9,Offer E,Yes,31.75,No,Yes,Fiber Optic,25,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,655.9,0.0,0,285.75,941.65,3,Churned,Yes,92,5105,Competitor,Competitor made better offer
5442-XSDCW,Male,61,No,No,Yes,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,Yes,1,11,Offer D,Yes,13.33,No,Yes,Fiber Optic,19,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.5,868.5,0.0,50,146.63,1065.13,1,Churned,Yes,91,3469,Competitor,Competitor made better offer
3049-NDXFL,Female,30,No,No,No,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,No,0,1,Offer E,Yes,34.47,Yes,Yes,Fiber Optic,59,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,85.8,85.8,0.0,0,34.47,120.27,3,Churned,Yes,89,2850,Competitor,Competitor made better offer
7963-GQRMY,Female,19,Yes,No,Yes,No,0,United States,California,Los Angeles,90004,34.076259,-118.310715,67852,Q3,Yes,1,3,Offer E,Yes,44.46,No,Yes,DSL,51,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,44.3,134.5,0.0,0,133.38,267.88,2,Churned,Yes,88,4903,Price,Extra data charges
2058-DCJBE,Male,32,No,No,No,No,0,United States,California,Los Angeles,90012,34.065875,-118.238728,30596,Q3,No,0,5,Offer E,Yes,31.14,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,324.6,0.0,0,155.7,480.3,1,Churned,Yes,91,3965,Competitor,Competitor had better devices
0375-HVGXO,Female,31,No,No,No,No,0,United States,California,Los Angeles,90045,33.954017,-118.402447,39334,Q3,No,0,1,Offer E,No,0.0,No,Yes,DSL,8,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,34.7,0.0,0,0.0,34.7,3,Churned,Yes,81,4476,Other,Don't know
8593-WHYHV,Male,46,No,No,No,No,0,United States,California,Los Angeles,90047,33.958149,-118.308441,47107,Q3,No,0,3,Offer E,Yes,14.28,Yes,Yes,Fiber Optic,21,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,264.8,0.0,0,42.84,307.64,1,Churned,Yes,67,4934,Other,Don't know
6097-EQISJ,Female,41,No,No,Yes,No,0,United States,California,Los Angeles,90058,34.001617,-118.222274,3642,Q3,Yes,1,66,Offer A,Yes,48.77,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,102.45,6615.15,0.0,130,3218.82,9963.97,1,Churned,Yes,82,4688,Competitor,Competitor had better devices
4423-YLHDV,Female,22,Yes,No,Yes,No,0,United States,California,Los Angeles,90059,33.927254,-118.249826,38128,Q3,Yes,1,21,Offer D,Yes,38.52,Yes,Yes,Fiber Optic,59,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,2200.25,0.0,0,808.9200000000001,3009.17,1,Churned,Yes,67,5570,Attitude,Attitude of support person
9436-ZBZCT,Male,40,No,No,No,No,0,United States,California,Inglewood,90303,33.936291,-118.332639,27778,Q3,No,0,14,Offer D,Yes,28.65,Yes,Yes,Cable,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.95,1178.4,0.0,0,401.1,1579.5,2,Churned,Yes,90,5463,Attitude,Attitude of support person
3096-IZETN,Female,32,No,No,No,No,0,United States,California,Lomita,90717,33.794209,-118.317354,21065,Q3,No,0,12,Offer D,Yes,42.55,No,Yes,Fiber Optic,18,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.1,947.3,0.0,0,510.6,1457.9,3,Churned,Yes,89,4741,Attitude,Attitude of support person
5922-ABDVO,Female,20,Yes,No,Yes,No,0,United States,California,Seal Beach,90740,33.75462,-118.071128,24180,Q3,Yes,1,19,Offer D,Yes,21.71,Yes,Yes,Fiber Optic,47,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.65,1761.05,0.0,80,412.49,2253.54,3,Churned,Yes,74,3046,Attitude,Attitude of support person
9172-ANCRX,Female,35,No,No,No,No,0,United States,California,Carson,90745,33.822295,-118.26411,55486,Q3,No,0,10,Offer D,Yes,37.36,Yes,Yes,Fiber Optic,28,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,973.25,0.0,0,373.6,1346.85,1,Churned,Yes,68,5561,Attitude,Attitude of support person
4816-LXZYW,Female,51,No,No,No,No,0,United States,California,Long Beach,90810,33.819814,-118.222416,35656,Q3,No,0,23,Offer D,Yes,33.44,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,1676.95,0.0,0,769.1199999999999,2446.0699999999997,1,Churned,Yes,68,5216,Competitor,Competitor had better devices
8496-EJAUI,Male,47,No,No,No,No,0,United States,California,Tujunga,91042,34.296574,-118.244839,26753,Q3,No,0,19,Offer D,Yes,1.79,No,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,73.85,1424.5,0.0,130,34.01,1588.51,3,Churned,Yes,89,2251,Attitude,Attitude of support person
0621-TWIEM,Male,28,Yes,No,No,No,0,United States,California,Newhall,91321,34.370378,-118.504118,30742,Q3,No,0,10,Offer D,Yes,34.44,No,Yes,Cable,69,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,45.55,402.6,0.0,0,344.4,747.0,1,Churned,Yes,67,4097,Attitude,Attitude of support person
2485-ITVKB,Female,36,No,No,Yes,No,0,United States,California,Northridge,91325,34.236683,-118.517588,32307,Q3,Yes,1,2,Offer E,No,0.0,No,Yes,DSL,12,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,35.1,68.75,0.0,10,0.0,78.75,2,Churned,Yes,78,2643,Attitude,Attitude of support person
3669-OYSJI,Male,47,No,No,No,No,0,United States,California,Porter Ranch,91326,34.281911,-118.556218,28067,Q3,No,0,1,Offer E,Yes,48.58,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,46.2,46.2,0.0,0,48.58,94.78,2,Churned,Yes,76,4167,Attitude,Attitude of support person
1612-EOHDH,Female,29,Yes,No,No,No,0,United States,California,Pacoima,91331,34.255442,-118.421314,97318,Q3,No,0,1,Offer E,Yes,30.92,No,Yes,DSL,69,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,45.15,45.15,0.0,0,30.92,76.07,3,Churned,Yes,89,5828,Attitude,Attitude of support person
